threshold,faucet,reduction,comp,1,2,3,4,5,6,7,8,9,10
49400,15,65,8,0,62,63,63,64,64,63,65,69,63
49400,16,65,8,0,62,63,63,64,65,63,65,70,63
49400,17,66,8,0,62,63,64,64,65,64,66,70,64
49400,18,66,8,0,62,64,64,65,65,64,66,71,64
49400,19,66,8,0,63,64,64,65,66,64,67,71,65
49400,20,67,8,0,63,64,64,66,66,65,67,72,66
49400,21,67,8,0,63,65,65,66,66,65,67,73,66
49500,10,63,9,0,61,61,62,62,62,62,62,66,60
49500,11,63,8,0,61,62,62,62,63,62,63,67,61
49500,12,64,8,0,61,62,62,63,63,62,63,67,61
49500,13,64,8,0,61,62,62,63,63,62,64,68,62
49500,14,64,8,0,62,63,63,63,64,63,64,68,62
49500,15,65,8,0,62,63,63,64,64,63,65,69,63
49500,16,65,8,0,62,63,63,64,65,63,65,70,63
49500,17,66,8,0,62,63,64,64,65,64,66,70,64
49500,18,66,8,0,62,64,64,65,65,64,66,71,64
49500,19,66,8,0,63,64,64,65,66,64,66,71,65
49500,20,67,8,0,63,64,64,66,66,65,67,72,66
49500,21,67,8,0,63,65,65,66,66,65,67,73,66
49600,10,63,9,0,61,61,62,62,62,62,62,66,60
49600,11,63,8,0,61,62,62,62,63,62,63,67,61
49600,12,64,8,0,61,62,62,63,63,62,63,67,61
49600,13,64,8,0,61,62,62,63,63,62,64,68,62
49600,14,64,8,0,62,63,63,63,64,63,64,68,62
49600,15,65,8,0,62,63,63,64,64,63,65,69,63
49600,16,65,8,0,62,63,63,64,65,63,65,70,63
49600,17,66,8,0,62,63,64,64,65,64,66,70,64
49600,18,66,8,0,62,64,64,65,65,64,66,71,64
49600,19,66,8,0,63,64,64,65,66,64,66,71,65
49600,20,67,8,0,63,64,64,66,66,65,67,72,66
49600,21,67,8,0,63,65,65,66,66,65,67,73,66
49700,10,63,9,0,61,61,62,62,62,62,62,66,60
49700,11,63,8,0,61,62,62,62,63,62,63,67,61
49700,12,64,8,0,61,62,62,63,63,62,63,67,61
49700,13,64,8,0,61,62,62,63,63,62,64,68,62
49700,14,64,8,0,62,63,63,63,64,63,64,68,62
49700,15,65,8,0,62,63,63,64,64,63,65,69,63
49700,16,65,8,0,62,63,63,64,65,63,65,70,63
49700,17,66,8,0,62,63,64,64,65,64,66,70,64
49700,18,66,8,0,62,64,64,65,65,64,66,71,64
49700,19,66,8,0,63,64,64,65,66,64,66,71,65
49700,20,67,8,0,63,64,64,66,66,65,67,72,66
49700,21,67,8,0,63,65,65,66,66,65,67,73,66
49800,10,63,9,0,61,61,61,62,62,62,62,66,60
49800,11,63,8,0,61,62,62,62,63,62,63,67,61
49800,12,64,8,0,61,62,62,63,63,62,63,67,61
49800,13,64,8,0,61,62,62,63,63,62,64,68,62
49800,14,64,8,0,61,63,63,63,64,63,64,68,62
49800,15,65,8,0,62,63,63,64,64,63,65,69,63
49800,16,65,8,0,62,63,63,64,65,63,65,69,63
49800,17,66,8,0,62,63,64,64,65,64,66,70,64
49800,18,66,8,0,62,64,64,65,65,64,66,71,64
49800,19,66,8,0,63,64,64,65,66,64,66,71,65
49800,20,67,8,0,63,64,64,66,66,65,67,72,66
49800,21,67,8,0,63,65,65,66,66,65,67,72,66
49900,10,63,9,0,61,61,61,62,62,62,62,66,60
49900,11,63,8,0,61,62,62,62,63,62,63,67,61
49900,12,63,8,0,61,62,62,63,63,62,63,67,61
49900,13,64,8,0,61,62,62,63,63,62,64,68,62
49900,14,64,8,0,61,62,63,63,64,63,64,68,62
49900,15,65,8,0,62,63,63,64,64,63,65,69,63
49900,16,65,8,0,62,63,63,64,65,63,65,69,63
49900,17,66,8,0,62,63,64,64,65,64,65,70,64
49900,18,66,8,0,62,64,64,65,65,64,66,71,64
49900,19,66,8,0,63,64,64,65,66,64,66,71,65
49900,20,67,8,0,63,64,64,66,66,65,67,72,65
49900,21,67,8,0,63,65,65,66,66,65,67,72,66
